Date,Time,Millis,Ax,Ay,Az,Gx,Gy,Gz
2026-07-03,14:27:02,4168290,0.0068,-0.0210,-0.9536,1.2600,-0.4200,0.1400
2026-07-03,14:27:02,4168390,0.0034,-0.0200,-0.9555,1.3300,-0.5600,0.1400
2026-07-03,14:27:
03,4168490,0.0029,-0.0224,-0.9540,1.1900,-0.6300,0.1400
2026-07-03,14:27:03,4168590,0.0059,-0.0200,-0.9584,1.1900,-0.6300,0.2100
2026-07-03,14:27:03,4168690,0.0029,-0.0205,-0.9550,1.2600,-0.4900,0.2100
2026-07-03,14:27:03,4168790,0.0034,-0.0
185,-0.9545,1.1900,-0.7000,0.1400
2026-07-03,14:27:03,4168890,0.0049,-0.0195,-0.9540,1.2600,-0.4900,0.1400
2026-07-03,14:27:03,4168990,0.0049,-0.0185,-0.9550,1.2600,-0.5600,0.1400
2026-07-03,14:27:03,4169090,0.0034,-0.0176,-0.9521,1.2600,-0.
4900,0.1400
2026-07-03,14:27:03,4169190,0.0049,-0.0185,-0.9545,1.3300,-0.5600,0.1400
2026-07-03,14:27:03,4169290,0.0044,-0.0229,-0.9560,1.2600,-0.6300,0.1400
2026-07-03,14:27:03,4169390,0.0049,-0.0185,-0.9536,1.1200,-0.5600,0.2100
2026-07-0
3,14:27:04,4169490,0.0073,-0.0185,-0.9560,1.1900,-0.5600,0.0700
2026-07-03,14:27:04,4169590,0.0049,-0.0176,-0.9540,1.2600,-0.4900,0.2100
2026-07-03,14:27:04,4169690,0.0049,-0.0210,-0.9570,1.2600,-0.5600,0.1400
2026-07-03,14:27:04,4169790,0.0
039,-0.0205,-0.9545,1.2600,-0.6300,0.1400
2026-07-03,14:27:04,4169890,0.0039,-0.0190,-0.9531,1.3300,-0.5600,0.2100
2026-07-03,14:27:04,4169990,0.0049,-0.0205,-0.9565,1.2600,-0.5600,0.1400
2026-07-03,14:27:04,4170094,0.0029,-0.0215,-0.9550,1.
1900,-0.5600,0.2100
2026-07-03,14:27:04,4170190,0.0059,-0.0171,-0.9540,1.2600,-0.5600,0.2100
2026-07-03,14:27:04,4170290,0.0068,-0.0220,-0.9575,1.1900,-0.5600,0.1400
2026-07-03,14:27:04,4170390,0.0034,-0.0190,-0.9531,1.1200,-0.4900,0.2100
2
026-07-03,14:27:05,4170490,0.0059,-0.0200,-0.9560,1.2600,-0.5600,0.2100
2026-07-03,14:27:05,4170590,0.0073,-0.0190,-0.9550,1.1900,-0.6300,0.1400
2026-07-03,14:27:05,4170690,0.0063,-0.0190,-0.9575,1.1900,-0.4900,0.2100
2026-07-03,14:27:05,417
0790,0.0020,-0.0220,-0.9550,1.1900,-0.6300,0.1400
2026-07-03,14:27:05,4170896,0.0059,-0.0195,-0.9540,1.3300,-0.4900,0.2100
2026-07-03,14:27:05,4170990,0.0044,-0.0205,-0.9550,1.2600,-0.5600,0.1400
2026-07-03,14:27:05,4171090,0.0059,-0.0195,-0
.9594,1.1900,-0.5600,0.1400
2026-07-03,14:27:05,4171194,0.0034,-0.0215,-0.9570,1.2600,-0.4900,0.2100
2026-07-03,14:27:05,4171290,0.0054,-0.0229,-0.9545,1.1900,-0.4900,0.1400
2026-07-03,14:27:05,4171390,0.0024,-0.0215,-0.9560,1.1900,-0.5600,0
.1400
2026-07-03,14:27:06,4171490,0.0029,-0.0185,-0.9550,1.1900,-0.5600,0.1400
2026-07-03,14:27:06,4171596,0.0054,-0.0200,-0.9555,1.2600,-0.6300,0.1400
2026-07-03,14:27:06,4171690,0.0029,-0.0200,-0.9584,1.2600,-0.5600,0.1400
2026-07-03,14:2
7:06,4171790,0.0029,-0.0220,-0.9540,1.1900,-0.4900,0.1400
2026-07-03,14:27:06,4171890,0.0044,-0.0210,-0.9565,1.2600,-0.4200,0.1400
2026-07-03,14:27:06,4171990,0.0059,-0.0215,-0.9550,1.2600,-0.3500,0.2800
2026-07-03,14:27:06,4172090,0.0059,-0
.0190,-0.9565,1.3300,-0.4900,0.1400
2026-07-03,14:27:06,4172190,0.0044,-0.0205,-0.9555,1.3300,-0.5600,0.1400
2026-07-03,14:27:06,4172295,0.0039,-0.0190,-0.9579,1.3300,-0.5600,0.1400
2026-07-03,14:27:06,4172390,0.0054,-0.0200,-0.9550,1.1900,-
0.5600,0.2100
2026-07-03,14:27:07,4172490,0.0063,-0.0176,-0.9560,1.1900,-0.4900,0.1400
2026-07-03,14:27:07,4172590,0.0039,-0.0205,-0.9545,1.2600,-0.5600,0.2100
2026-07-03,14:27:07,4172690,0.0049,-0.0200,-0.9540,1.2600,-0.5600,0.2100
2026-07
-03,14:27:07,4172790,0.0039,-0.0215,-0.9575,1.1900,-0.6300,0.1400
2026-07-03,14:27:07,4172890,0.0015,-0.0195,-0.9555,1.2600,-0.4900,0.2100
2026-07-03,14:27:07,4172990,0.0039,-0.0205,-0.9536,1.2600,-0.4900,0.1400
2026-07-03,14:27:07,4173090,0
.0059,-0.0229,-0.9550,1.1200,-0.5600,0.1400
2026-07-03,14:27:07,4173190,0.0044,-0.0205,-0.9555,1.2600,-0.7000,0.0700
2026-07-03,14:27:07,4173290,0.0063,-0.0215,-0.9545,1.2600,-0.7000,0.0000
2026-07-03,14:27:07,4173390,0.0034,-0.0224,-0.9589,
1.1900,-0.5600,0.1400
2026-07-03,14:27:08,4173490,0.0068,-0.0166,-0.9560,1.1900,-0.7000,0.2100
2026-07-03,14:27:08,4173590,0.0049,-0.0205,-0.9570,1.1900,-0.5600,0.1400
2026-07-03,14:27:08,4173690,0.0010,-0.0259,-0.9565,1.1900,-0.5600,0.1400
2026-07-03,14:27:08,4173790,0.0024,-0.0059,-0.9887,1.4000,-0.3500,0.1400
2026-07-03,14:27:08,4173890,0.0151,-0.0268,-0.9438,1.2600,-0.4200,0.0000
2026-07-03,14:27:08,4173990,0.0142,0.0215,-1.0277,1.6100,-1.6800,-0.0700
2026-07-03,14:27:08,4
174090,0.0234,-0.0586,-0.9306,0.8400,-0.9800,-0.0700
2026-07-03,14:27:08,4174190,-0.0127,-0.0102,-0.9204,0.7700,-0.4200,0.3500
2026-07-03,14:27:08,4174290,-0.0210,-0.0049,-0.9638,1.3300,-0.4200,0.2800
2026-07-03,14:27:08,4174390,0.0020,-0.02
59,-0.9404,1.8200,-0.1400,0.3500
2026-07-03,14:27:09,4174490,0.0132,-0.0332,-0.8633,1.4000,-0.0700,-0.5600
2026-07-03,14:27:09,4174590,-0.0068,-0.0410,-0.9887,0.7700,-0.2100,0.0000
2026-07-03,14:27:09,4174690,-0.0512,-0.0088,-1.0014,1.7500,-
0.3500,0.4200
2026-07-03,14:27:09,4174790,-0.0073,-0.0317,-0.9653,1.4700,-1.0500,0.7700
2026-07-03,14:27:09,4174890,0.0220,-0.0239,-0.9560,1.2600,-0.7000,0.2800
2026-07-03,14:27:09,4174990,0.0166,-0.0268,-0.9638,1.0500,-0.4200,0.0000
2026-0
7-03,14:27:09,4175094,0.0010,-0.0181,-0.9579,1.0500,-0.5600,0.0700
2026-07-03,14:27:09,4175190,-0.0039,-0.0181,-0.9506,1.2600,-0.5600,0.2100
2026-07-03,14:27:09,4175290,-0.0020,-0.0205,-0.9536,1.2600,-0.5600,0.2800
2026-07-03,14:27:09,417539
0,0.0039,-0.0249,-0.9570,1.1900,-0.4200,0.2100
2026-07-03,14:27:10,4175490,0.0034,-0.0234,-0.9565,1.1900,-0.4900,0.0700
2026-07-03,14:27:10,4175590,0.0029,-0.0195,-0.9570,1.2600,-0.5600,0.2100
2026-07-03,14:27:10,4175690,0.0054,-0.0200,-0.95
65,1.3300,-0.5600,0.2100
2026-07-03,14:27:10,4175790,0.0054,-0.0190,-0.9560,1.2600,-0.4900,0.1400
2026-07-03,14:27:10,4175890,0.0054,-0.0190,-0.9565,1.1900,-0.4900,0.1400
2026-07-03,14:27:10,4175990,0.0054,-0.0185,-0.9560,1.1900,-0.6300,0.28
00
2026-07-03,14:27:10,4176090,0.0039,-0.0185,-0.9555,1.1900,-0.5600,0.1400
2026-07-03,14:27:10,4176190,0.0059,-0.0185,-0.9560,1.1900,-0.4900,0.2100
2026-07-03,14:27:10,4176290,0.0054,-0.0176,-0.9536,1.2600,-0.4900,0.1400
2026-07-03,14:27:1
0,4176390,0.0063,-0.0190,-0.9570,1.1900,-0.4900,0.2800
2026-07-03,14:27:11,4176490,0.0093,-0.0181,-0.9575,1.1900,-0.5600,0.2800
2026-07-03,14:27:11,4176590,0.0083,-0.0190,-0.9575,1.2600,-0.5600,0.1400
2026-07-03,14:27:11,4176690,0.0063,-0.01
90,-0.9550,1.2600,-0.6300,0.2100
2026-07-03,14:27:11,4176790,0.0078,-0.0185,-0.9579,1.1900,-0.4900,0.2100
2026-07-03,14:27:11,4176890,0.0049,-0.0195,-0.9575,1.2600,-0.6300,0.2100
2026-07-03,14:27:11,4176990,0.0029,-0.0220,-0.9565,1.1900,-0.5
600,0.1400
2026-07-03,14:27:11,4177090,0.0029,-0.0190,-0.9550,1.2600,-0.5600,0.2100
2026-07-03,14:27:11,4177190,0.0054,-0.0181,-0.9526,1.2600,-0.5600,0.1400
2026-07-03,14:27:11,4177290,0.0034,-0.0220,-0.9570,1.3300,-0.5600,0.1400
2026-07-03
,14:27:11,4177390,0.0029,-0.0205,-0.9555,1.1900,-0.4900,0.0700
2026-07-03,14:27:12,4177490,0.0044,-0.0200,-0.9540,1.2600,-0.4900,0.2100
2026-07-03,14:27:12,4177590,0.0049,-0.0200,-0.9540,1.1900,-0.6300,0.2100
2026-07-03,14:27:12,4177690,0.00
59,-0.0215,-0.9560,1.2600,-0.5600,0.2100
2026-07-03,14:27:12,4177790,0.0029,-0.0195,-0.9555,1.1900,-0.4900,0.2100
2026-07-03,14:27:12,4177890,0.0059,-0.0195,-0.9536,1.2600,-0.5600,0.2100
2026-07-03,14:27:12,4177990,0.0054,-0.0224,-0.9575,1.2
600,-0.4900,0.1400
2026-07-03,14:27:12,4178090,0.0044,-0.0195,-0.9565,1.2600,-0.4900,0.2100
2026-07-03,14:27:12,4178190,0.0054,-0.0205,-0.9570,1.2600,-0.6300,0.1400
2026-07-03,14:27:12,4178290,0.0068,-0.0181,-0.9550,1.1900,-0.5600,0.1400
20
26-07-03,14:27:12,4178390,0.0044,-0.0200,-0.9555,1.2600,-0.4900,0.1400
2026-07-03,14:27:13,4178495,0.0068,-0.0205,-0.9579,1.2600,-0.5600,0.1400
2026-07-03,14:27:13,4178590,0.0073,-0.0200,-0.9565,1.1900,-0.5600,0.0700
2026-07-03,14:27:13,4178
690,0.0059,-0.0190,-0.9545,1.3300,-0.6300,0.1400
2026-07-03,14:27:13,4178790,0.0068,-0.0195,-0.9521,1.2600,-0.6300,0.1400
2026-07-03,14:27:13,4178890,0.0049,-0.0205,-0.9555,1.2600,-0.5600,0.2100
2026-07-03,14:27:13,4178990,0.0044,-0.0190,-0.
9570,1.1900,-0.5600,0.1400
2026-07-03,14:27:13,4179090,0.0029,-0.0200,-0.9560,1.1900,-0.5600,0.1400
2026-07-03,14:27:13,4179195,0.0039,-0.0215,-0.9565,1.1900,-0.6300,0.2100
2026-07-03,14:27:13,4179290,0.0054,-0.0215,-0.9560,1.2600,-0.4200,0.
2100
2026-07-03,14:27:13,4179390,0.0044,-0.0210,-0.9570,1.2600,-0.4900,0.2100
2026-07-03,14:27:14,4179490,0.0034,-0.0210,-0.9545,1.1900,-0.5600,0.1400
2026-07-03,14:27:14,4179590,0.0054,-0.0220,-0.9555,1.1900,-0.4900,0.2100
2026-07-03,14:27
:14,4179690,0.0073,-0.0190,-0.9545,1.1900,-0.5600,0.2100
2026-07-03,14:27:14,4179790,0.0049,-0.0200,-0.9536,1.1900,-0.5600,0.1400
2026-07-03,14:27:14,4179895,0.0049,-0.0224,-0.9550,1.2600,-0.5600,0.1400
2026-07-03,14:27:14,4179990,0.0073,-0.
0239,-0.9633,1.1900,-0.5600,0.2100
2026-07-03,14:27:14,4180094,0.0073,-0.0220,-0.9555,1.1900,-0.5600,0.1400
2026-07-03,14:27:14,4180190,0.0054,-0.0229,-0.9545,1.2600,-0.6300,0.1400
2026-07-03,14:27:14,4180290,0.0049,-0.0210,-0.9555,1.2600,-0
.4900,0.1400
2026-07-03,14:27:14,4180390,0.0054,-0.0205,-0.9560,1.1200,-0.6300,0.1400
2026-07-03,14:27:15,4180490,0.0063,-0.0151,-0.9526,1.3300,-0.4900,0.0700
2026-07-03,14:27:15,4180590,0.0044,-0.0200,-0.9545,1.1900,-0.4900,0.2100
2026-07-
03,14:27:15,4180690,0.0039,-0.0205,-0.9560,1.1900,-0.5600,0.1400
2026-07-03,14:27:15,4180790,0.0039,-0.0220,-0.9570,1.1900,-0.5600,0.0700
2026-07-03,14:27:15,4180890,0.0054,-0.0210,-0.9560,1.1900,-0.5600,0.1400
2026-07-03,14:27:15,4180990,0.
0059,-0.0195,-0.9550,1.2600,-0.5600,0.1400
2026-07-03,14:27:15,4181090,0.0044,-0.0190,-0.9575,1.1900,-0.6300,0.2100
2026-07-03,14:27:15,4181190,0.0049,-0.0200,-0.9584,1.2600,-0.6300,0.1400
2026-07-03,14:27:15,4181290,0.0059,-0.0190,-0.9560,1
.2600,-0.7000,0.2800
2026-07-03,14:27:15,4181390,0.0039,-0.0205,-0.9550,1.1900,-0.4900,0.1400
2026-07-03,14:27:16,4181490,0.0044,-0.0195,-0.9550,1.1900,-0.5600,0.2100
2026-07-03,14:27:16,4181590,0.0039,-0.0181,-0.9565,1.2600,-0.5600,0.2800
2026-07-03,14:27:16,4181690,0.0039,-0.0200,-0.9555,1.2600,-0.5600,0.1400
2026-07-03,14:27:16,4181790,0.0059,-0.0200,-0.9565,1.2600,-0.5600,0.1400
2026-07-03,14:27:16,4181890,0.0039,-0.0210,-0.9555,1.2600,-0.4900,0.2100
2026-07-03,14:27:16,41
81990,0.0054,-0.0200,-0.9531,1.1900,-0.6300,0.2100
2026-07-03,14:27:16,4182090,0.0024,-0.0249,-0.9575,1.3300,-0.5600,0.1400
2026-07-03,14:27:16,4182190,0.0029,-0.0205,-0.9584,1.1900,-0.4900,0.2100
2026-07-03,14:27:16,4182290,0.0073,-0.0195,-
0.9570,1.1900,-0.6300,0.0700
2026-07-03,14:27:16,4182390,0.0068,-0.0195,-0.9550,1.2600,-0.4900,0.1400
2026-07-03,14:27:17,4182490,0.0049,-0.0210,-0.9570,1.2600,-0.5600,0.1400
2026-07-03,14:27:17,4182590,0.0044,-0.0190,-0.9570,1.2600,-0.4900,
0.1400
2026-07-03,14:27:17,4182690,0.0063,-0.0210,-0.9560,1.1900,-0.6300,0.1400
2026-07-03,14:27:17,4182790,0.0054,-0.0210,-0.9570,1.1200,-0.6300,0.2100
2026-07-03,14:27:17,4182890,0.0039,-0.0215,-0.9565,1.1900,-0.6300,0.1400
2026-07-03,14:
27:17,4182990,0.0044,-0.0195,-0.9540,1.2600,-0.5600,0.1400
2026-07-03,14:27:17,4183090,0.0054,-0.0171,-0.9511,1.1900,-0.5600,0.1400
2026-07-03,14:27:17,4183190,0.0054,-0.0195,-0.9555,1.2600,-0.5600,0.2100
2026-07-03,14:27:17,4183290,0.0063,-
0.0220,-0.9550,1.2600,-0.4900,0.2800
2026-07-03,14:27:17,4183390,0.0068,-0.0200,-0.9560,1.2600,-0.6300,0.1400
2026-07-03,14:27:18,4183490,0.0054,-0.0190,-0.9545,1.1900,-0.4200,0.1400
2026-07-03,14:27:18,4183590,0.0059,-0.0200,-0.9545,1.1900,
-0.6300,0.2100
2026-07-03,14:27:18,4183690,0.0039,-0.0185,-0.9550,1.2600,-0.5600,0.1400
2026-07-03,14:27:18,4183790,0.0054,-0.0200,-0.9565,1.1900,-0.5600,0.2100
2026-07-03,14:27:18,4183890,0.0054,-0.0190,-0.9555,1.2600,-0.5600,0.2100
2026-0
7-03,14:27:18,4183990,0.0049,-0.0200,-0.9555,1.2600,-0.6300,0.1400
2026-07-03,14:27:18,4184090,0.0054,-0.0210,-0.9555,1.1900,-0.4900,0.1400
2026-07-03,14:27:18,4184190,0.0068,-0.0195,-0.9550,1.1900,-0.4200,0.1400
2026-07-03,14:27:18,4184290,
0.0068,-0.0205,-0.9555,1.1900,-0.7700,0.1400
2026-07-03,14:27:18,4184390,0.0073,-0.0205,-0.9575,1.2600,-0.4900,0.2100
2026-07-03,14:27:19,4184490,0.0059,-0.0200,-0.9550,1.2600,-0.4900,0.1400
2026-07-03,14:27:19,4184590,0.0078,-0.0205,-0.9575
,1.1900,-0.4900,0.2100
2026-07-03,14:27:19,4184690,0.0073,-0.0205,-0.9560,1.2600,-0.5600,0.1400
2026-07-03,14:27:19,4184790,0.0044,-0.0181,-0.9531,1.4000,-0.5600,0.2100
2026-07-03,14:27:19,4184890,0.0054,-0.0220,-0.9579,1.3300,-0.4200,0.2100
2026-07-03,14:27:19,4184990,0.0024,-0.0190,-0.9545,1.1900,-0.5600,0.2100
2026-07-03,14:27:19,4185094,0.0049,-0.0205,-0.9550,1.1900,-0.5600,0.2100
2026-07-03,14:27:19,4185190,0.0029,-0.0215,-0.9545,1.2600,-0.5600,0.2100
2026-07-03,14:27:19,
4185290,0.0034,-0.0210,-0.9589,1.2600,-0.6300,0.2100
2026-07-03,14:27:19,4185390,0.0078,-0.0249,-0.9560,1.2600,-0.6300,0.2100
2026-07-03,14:27:20,4185490,-0.0024,-0.0137,-0.9443,1.3300,-0.6300,0.3500
2026-07-03,14:27:20,4185590,0.0093,-0.027
3,-0.9731,1.1900,-0.7700,0.2100
2026-07-03,14:27:20,4185690,0.0083,-0.0078,-0.9492,1.2600,-0.7000,0.2100
2026-07-03,14:27:20,4185790,0.0112,-0.0205,-0.9579,1.1900,-0.6300,0.2100
2026-07-03,14:27:20,4185890,0.0063,-0.0200,-0.9555,1.1900,-0.77
00,0.2100
2026-07-03,14:27:20,4185990,0.0039,-0.0190,-0.9565,1.2600,-0.6300,0.1400
2026-07-03,14:27:20,4186090,-0.0015,-0.0117,-0.9565,1.1900,-0.7700,0.1400
2026-07-03,14:27:20,4186190,0.0020,-0.0288,-0.9614,1.3300,-0.6300,0.0700
2026-07-03
,14:27:20,4186290,0.0034,-0.0234,-0.9550,1.1900,-0.5600,0.2100
2026-07-03,14:27:20,4186390,0.0068,-0.0205,-0.9545,1.3300,-0.4200,0.0700
2026-07-03,14:27:21,4186490,0.0127,-0.0200,-0.9589,1.2600,-0.4200,0.1400
2026-07-03,14:27:21,4186590,-0.0
078,-0.0107,-0.9506,1.4000,0.0700,0.0700
2026-07-03,14:27:21,4186690,0.0010,-0.0415,-0.9980,1.5400,0.2800,-0.2100
2026-07-03,14:27:21,4186795,0.0010,-0.0386,-0.9789,1.1200,-1.1900,0.4200
2026-07-03,14:27:21,4186890,-0.0020,-0.0044,-0.9379,1.
2600,-0.4200,0.0700
2026-07-03,14:27:21,4186990,0.0068,-0.0273,-0.9677,1.2600,-0.4900,0.0700
2026-07-03,14:27:21,4187090,0.0054,-0.0049,-0.9540,1.1900,-0.6300,0.2100
2026-07-03,14:27:21,4187190,0.0054,-0.0215,-0.9560,1.3300,-0.5600,0.2100
2
026-07-03,14:27:21,4187290,-0.0024,-0.0215,-0.9526,1.2600,-0.4900,0.2800
2026-07-03,14:27:21,4187390,-0.0020,-0.0200,-0.9570,1.1900,-0.5600,0.2100
2026-07-03,14:27:22,4187495,0.0005,-0.0259,-0.9565,1.1900,-0.5600,0.0700
2026-07-03,14:27:22,4
187590,0.0063,-0.0210,-0.9579,1.1900,-0.7000,0.0700
2026-07-03,14:27:22,4187690,0.0068,-0.0200,-0.9584,1.2600,-0.5600,0.2100
2026-07-03,14:27:22,4187790,0.0010,-0.0234,-0.9579,1.1900,-0.7000,0.2100
2026-07-03,14:27:22,4187890,0.0078,-0.0200,
-0.9594,1.1900,-0.7000,0.0700
2026-07-03,14:27:22,4187990,0.0088,-0.0142,-0.9516,1.2600,-0.4200,0.1400
2026-07-03,14:27:22,4188090,0.0010,-0.0200,-0.9643,1.3300,-0.7000,0.1400
2026-07-03,14:27:22,4188196,0.1610,0.0073,-0.9984,1.1200,-0.5600,
0.0000
2026-07-03,14:27:22,4188290,-0.0034,-0.0537,-0.9897,1.1200,-1.1200,0.2800
2026-07-03,14:27:22,4188390,-0.1054,-0.0537,-0.9433,1.2600,-0.2100,0.2100
2026-07-03,14:27:23,4188490,0.0620,-0.0020,-0.9594,1.2600,-0.4900,0.2100
2026-07-03,1
4:27:23,4188590,0.0654,0.0132,-0.9501,1.1900,-0.7700,0.2100
2026-07-03,14:27:23,4188690,-0.0195,-0.0322,-0.9570,1.2600,-0.5600,0.0700
2026-07-03,14:27:23,4188790,-0.0381,-0.0410,-0.9589,1.1200,-0.4900,0.1400
2026-07-03,14:27:23,4188890,0.063
9,-0.0059,-0.9648,0.9100,-0.5600,0.0000
2026-07-03,14:27:23,4188990,0.0244,-0.0190,-0.9697,1.1900,-0.7000,0.0000
2026-07-03,14:27:23,4189090,-0.0073,-0.0117,-0.9531,1.1200,-0.6300,0.2100
2026-07-03,14:27:23,4189190,-0.0059,-0.0161,-0.9501,1.
3300,-0.4900,0.1400
2026-07-03,14:27:23,4189290,-0.0010,-0.0181,-0.9423,1.4000,-0.4200,0.1400
2026-07-03,14:27:23,4189390,-0.0005,-0.0264,-0.9579,1.4700,-0.4900,0.3500
2026-07-03,14:27:24,4189490,0.0015,-0.0181,-0.9570,1.4000,-0.5600,0.4200
